,"30% Minimum System Storage (GL), 40% Total Cost ($ million), 30% Total Spill Volume (GL) Distance","60% Minimum System Storage (GL), 30% Total Cost ($ million), 10% Total Spill Volume (GL) Distance","20% Minimum System Storage (GL), 50% Total Cost ($ million), 30% Total Spill Volume (GL) Distance","33% Minimum System Storage (GL), 33% Total Cost ($ million), 33% Total Spill Volume (GL) Distance"
374,1.032326472297482,0.6569059697430076,1.1242412797011088,1.0021950180436674
375,0.5273331030882221,0.42615848878926843,0.555742599134096,0.5158512244504823
376,0.7024310812619505,0.7108334106116048,0.7517483427758748,0.6477156021924684
377,0.8562406680971623,0.6380726837869904,0.9613959385015649,0.790102860935698
378,0.4267787255473047,0.6391263988711494,0.34599356674727044,0.44794921545298944
379,0.7035940987099528,0.9899915896693516,0.6010119683041253,0.7180527089706644
380,0.29361717316597175,0.35198501089823264,0.24269136487269327,0.32268747226746786
381,0.5203171408055489,0.42953865296849075,0.5449861463541421,0.5103038437220557
382,0.8247199864344487,0.716718149512716,0.9189331680911514,0.7483226771600952
383,0.7817667154547174,0.5458311036533716,0.8548433000236229,0.7501163413327949
384,0.3100171915328332,0.348580325926924,0.27787010608565593,0.32740443719228796
385,0.6943937931017561,0.9297721403854604,0.6207528246881644,0.6972325538529822
386,0.70656377673402,0.5592632080068487,0.7761687113550043,0.6637220830610706
387,0.8295979912855713,0.5818330507235706,0.9155183506965271,0.7874239886136885
388,0.555458701727844,0.4918734206629476,0.6103772125977454,0.5134245941911804
389,0.7140245059642932,0.9605924710757172,0.6388906698908525,0.7149551817011752
390,0.42052563555280614,0.5995564406690549,0.3593008234648557,0.43289631448929344
391,0.8381059050571094,0.5669733561044191,0.9188380225644102,0.8045438578873336
392,0.6709641385232017,0.521558298410502,0.7467185374305372,0.6237117156764124
393,0.7509376724640117,0.7816540373309928,0.7922072974802744,0.6975098439933262
394,0.7103873310444075,0.9928253623906056,0.6107042051922995,0.7231849319193373
395,1.0925638008790561,0.6867922854319851,1.1900245523091777,1.0611292198905682
396,0.32962346255213004,0.34342414967602547,0.31167931635974583,0.3396102929017955
397,0.7069752366042331,1.01416368940713,0.585792639453134,0.7312807674398414
398,0.7103588221941763,0.9554583771016977,0.6367722673647618,0.7104882555380687
399,0.41326515068975467,0.36740184575255525,0.4177793563242955,0.41402979428985537
400,0.8256172761979264,0.9539506665243322,0.8233432546925732,0.7875199296134303
401,1.2088698001187397,0.7336174277122441,1.32112621543845,1.1728111422799214
402,0.7058466920728603,0.5676469837989839,0.7743222218385412,0.6623529034569333
403,0.6958966739535031,1.0293038633717015,0.5602516791780541,0.7259752376270229
404,0.7710641516927089,0.9340907777733836,0.7514887414274171,0.7421819563137739
405,0.3378042503859744,0.3904768446995119,0.2802654478571588,0.3723985710605209
406,1.18744172135874,0.7202185680788699,1.2976638007855323,1.1524437789110717
407,1.1199249842645298,0.6970318452653859,1.2201647231473536,1.088205627958573
408,0.8723857157706987,0.6092930869443018,0.9648679313257715,0.8259587604346837
409,0.720303599577954,0.9566088084611939,0.6497965939805077,0.7195157646744288
410,0.8556447252638857,0.5647091798251092,0.9298718002340491,0.8308958754867304
411,0.7178075147701145,0.9474024865236834,0.6538918111722611,0.7132121650979957
412,0.5691619765742795,0.649010100321402,0.5753052720850584,0.5417178389777798
413,0.3887012865614936,0.5727675292496427,0.3183457143755395,0.40809515427964865
414,0.4993042441163156,0.4326437836245066,0.5310346651633258,0.4793241538148799
415,1.093650783639486,0.686546938636331,1.191103208512859,1.062423509251616
416,0.6925757906773949,0.523426466867417,0.7482664492204963,0.6663797903546382
417,0.7143216606825126,0.9948817326521128,0.6162088253941023,0.7261490795575016
418,0.6309194230307371,0.6815815252751848,0.653299863592054,0.5936353482410085
419,0.285243944066457,0.33785426800178947,0.24304145471972652,0.3085394458763879
420,0.6242342053058396,0.46465048566781636,0.6670200233947831,0.6089122631561376
421,0.8524738680580293,0.9648985923126849,0.8611343751064187,0.8073464316735919
422,1.0121665829809248,0.6459598588244475,1.102411287286035,0.9824481599482391
423,0.8104588823249304,0.5713175451665281,0.8951580525446158,0.7682920772154813
424,0.728162007967954,0.5553986145456424,0.8105723085534248,0.6778786095662774
425,0.26794213246184884,0.3617753977919733,0.2123853275782376,0.2947465453746706
426,0.9933582234162348,0.6799749399870042,1.110956322957671,0.9295077624201042
427,0.24944708749183636,0.35669215195474946,0.20376682914705208,0.26622238287368755
428,0.7037260257852436,0.980678385218251,0.6060146056303473,0.716408132516537
429,0.5858370382856826,0.4488436910110277,0.622238734828273,0.5727639615873853
430,1.100329856025681,0.6986202893306659,1.2201927901282323,1.047366824917302
431,0.92284196897916,0.6506039600271755,1.0292272830071867,0.863906886753743
432,0.6985063695752277,1.0139228555534294,0.5756615558803964,0.7225936712203296
433,1.1767037921773582,0.725415097230653,1.284860617711891,1.1411629842100748
434,0.5586107382679797,0.43625538265006875,0.5921625239814401,0.5459080306031956
435,0.6864413825145022,0.9751690703488141,0.5748618060524753,0.7080588135171406
436,0.5779535679463043,0.4589219745315609,0.6213528570675932,0.555837774469597
437,0.6813976872652142,0.9759444071586372,0.5647958231428204,0.7058360107305026
438,0.45703578831707753,0.6870403378616557,0.3448300742437623,0.49837007956594065
439,0.5767452005383416,0.6489957507265995,0.5861687188420975,0.5478063448520157
440,0.995748356147439,0.6616847404019004,1.0927368404575852,0.9547695158248337
441,0.5637987397102868,0.6499823778476557,0.5630550431268206,0.5411359598198505
442,0.42816641917132325,0.584010048688697,0.375672446875833,0.4379082075022379
443,0.5422748079515649,0.6386337677102233,0.5342294555471561,0.5243293699000156
444,0.44524513580098934,0.447490701642548,0.4646646847746085,0.4241675654989705
445,0.6975194607244448,1.0063209613357373,0.5797188432568564,0.7191837407932091
446,0.8803711481098117,0.6449772594105184,0.9866346311899855,0.8158041653609396
447,0.32743536994745503,0.33802861266842843,0.309849411101387,0.33772576954737166
448,0.5263225067061383,0.43780450023744544,0.56306602892952,0.5054665863051202
449,0.25923729292202086,0.3603543728422667,0.21720773464499465,0.27405691684598243
450,0.4741511413243852,0.44508711725219163,0.512937131019176,0.4415399215094944
451,0.8287323090948524,0.5644859130582107,0.8982172523174792,0.8041603313601011
452,0.669413994710559,0.9996426623658825,0.5281723215368896,0.7054474641686144
453,0.8344285146602821,0.559344397464656,0.9041441626655569,0.8113948599877161
454,0.7493081493507687,0.533120630074131,0.8052586972109728,0.7299514751017553
455,0.4300369448380119,0.6180824973484486,0.3657534980884465,0.4428460650290259
456,0.8573804186353884,0.5687856846323528,0.9246736624232355,0.8382729104835276
457,0.4218987642168135,0.5885443374316115,0.36330547448304634,0.4345729241248769
458,0.3269721149435847,0.34432618037865476,0.3107557399008686,0.33495860312670045
459,0.7011204927796968,0.6739094102143648,0.7600008972885851,0.6449533643568468
460,0.7078800001879086,0.9697395418714285,0.6235553739761491,0.713067378372597
461,0.695681145911769,0.9970547062632992,0.5838260067503466,0.7144090547586648
462,0.7036048017289958,0.9784194225695233,0.6099098318956515,0.7135752843690343
463,0.7211566895752033,0.9383909658005559,0.6666976708756248,0.7113932127426943
464,1.1745372389555826,0.7193076786286121,1.2819575555916891,1.140395453104957
465,0.548199201944902,0.46089312234864316,0.5910692920376768,0.5213927542975775
