NPI2 Threshold,NPI2 Flow Threshold,NPI Threshold,NPI Flow Threshold,Brisbane to Nth Pine Threshold,Brisbane to Nth Pine Flow Threshold,Maroochy to Baroon Threshold,Ewen Maddock to Baroon Threshold,EPI Threshold,EPI Flow Threshold,SPI Threshold,SPI Flow Threshold,PRW Threshold,Desalination 1/3 Production Threshold,Desalination 2/3 Production Threshold,Desalination Full Production Threshold,Total Spill Volume (GL),Minimum System Storage (GL),Total Cost ($ million),Switching Cost ($ million),Pumping Cost ($ million),Desalination Cost ($ million),Treatment Cost ($ million),PRW Cost ($ million),Desalination Total Production Volume (GL),PRW Inflow (GL),Two Way Pipeline Flow (GL),Total Switch Count,Brisbane to Nth Pine Switch Count,EPI Switch Count,Ewen to Baroon Switch Count,Maroochy to Baroon Switch Count,NPI2 Switch Count,NPI Switch Count,SPI Switch Count,Environmental Flow Deficit,Total Volumetric Reliability
0.8998671431,0.9613102083,0.7304406851,0.4187988852,0.6967047288,0.1278377311,0.9998933626,0.9983393087,0.1703994597,0.7815599823,0.8064716232,0.0417235171,0.7587789149,0.1246872558,0.0211248376,0.101992492,324.173149291,283.528199498,5213.16403147,0.44,28.958563141,1.2114728472,4530.51656636,652.03742912,14.57148,0.232,0.349897,11,0,0,1,1,9,0,0,39628.8569626,0.9537212881
0.9181228921,0.9640830197,0.7835809086,0.9280836204,0.0313994291,0.6801899214,0.9242960318,0.8632335464,0.4131062953,0.7115908837,0.7862915131,0.0932689671,0.920091698,0.010742783,0.0641404859,0.0218456691,313.773386632,222.910313651,5219.38821592,0.28,38.2544561311,1.2114728472,4527.60485782,652.03742912,14.57148,0.232,0.349897,7,4,0,1,1,1,0,0,36502.0556657,0.9386138774
0.7372263176,0.8930912617,0.7483658855,0.6231059353,0.7687845925,0.354155663,0.9922908385,0.8557281055,0.3960830697,0.4554637861,0.7532032509,0.4850769505,0.9096606644,0.0001384861,0.0157816477,0.0350754368,308.050344797,128.456613256,5231.55869877,0.28,50.9025370331,1.2114728472,4527.12725977,652.03742912,14.57148,0.232,0.349897,7,0,0,3,1,3,0,0,39033.8073918,0.9421213624
0.9338206961,0.5743454802,0.7476505768,0.1680575257,0.0572120783,0.0005010104,0.9878739906,0.9963272941,0.2112872631,0.882880149,0.8786054065,0.4505104072,0.7899880128,0.2399848258,0.0024842662,0.1265007417,313.59375986,287.539422651,5300.40551076,0.16,46.7030542329,70.7550718728,4530.74995554,652.03742912,100.27668,0.232,0.131898,4,0,0,1,1,1,1,0,39351.0887491,0.9497910966
0.7827662136,0.5501061119,0.9001717986,0.9976059257,0.3668225614,0.0315607012,0.832565471,0.7825978911,0.5895387329,0.9113962491,0.6960708961,0.0749764775,0.6139706887,0.9882885222,0.0018294748,0.2290061156,361.380233037,388.440521619,5377.92309053,0.28,35.7821063171,168.2040518,4521.61950329,652.03742912,232.82182,0.232,0.189897,7,0,0,3,1,3,0,0,36325.5069433,0.9340652212
0.9606870897,0.6402461382,0.9364470532,0.9594202079,0.6810041565,0.0540808723,0.8705589701,0.9339749719,0.284974986,0.9985478887,0.9435916867,0.0032373702,0.8113624872,0.0473700959,0.2090015758,0.0113157062,326.644978537,358.89367934,5251.17044002,0.12,26.3547216012,46.3615110168,4526.29677828,652.03742912,75.5706,0.232,0.349897,3,0,0,1,1,1,0,0,36598.6116235,0.9326996862
0.8068060134,0.551056976,0.7442653703,0.5420187701,0.6236462988,0.007379832,0.9992972252,0.9538545114,0.026827779,0.7343031829,0.6486497058,0.4386607408,0.2939012284,0.007369977,0.149496156,0.0393744633,314.444670845,276.129451559,5263.2679469,0.24,47.68996508,30.1124588184,4533.18809388,652.03742912,53.61762,0.232,0.211898,6,0,0,1,1,3,1,0,38941.3583265,0.948310191
0.9927934877,0.9016901078,0.9880376931,0.7247436096,0.6302716985,0.3805618512,0.9867195519,0.7692331935,0.3508481029,0.6562849198,0.3280989831,0.6797251386,0.593079625,0.1107165828,0.2596442475,0.0257782488,307.786953358,220.956877952,5366.05020401,0.2,51.08784326,146.460634102,4516.26429753,652.03742912,210.80766,0.232,0.349897,5,0,0,3,1,1,0,0,38269.0651936,0.9414056402
0.886821265,0.9628220568,0.8906632774,0.9192382567,0.1570983255,0.393015721,0.9336375684,0.8583475255,0.2072416376,0.7980327585,0.6660599937,0.6285248945,0.5143731051,0.0763170791,0.1197878894,0.0631614438,305.791696716,159.001928002,5276.76356222,0.36,51.4554722016,49.9586294424,4522.95203146,652.03742912,80.43042,0.232,0.349897,9,0,0,7,1,1,0,0,37012.9861941,0.9410655862
0.996840813,0.9760290137,0.9394741501,0.997026027,0.9981094574,0.0004954695,0.9502249764,0.85816983,0.2779420869,0.9548617526,0.1203485072,0.0822245098,0.7966725167,0.5362424484,0.9546120802,0.5463669237,452.189360319,433.944411153,5527.42686332,0.12,36.0988183294,330.686760566,4508.48385531,652.03742912,474.50144,0.232,0.189897,3,0,0,1,1,1,0,0,36317.165314,0.9277083678
0.947887549,0.5496730216,0.933486215,0.9401513735,0.7637173593,0.8574883659,0.9605315774,0.7532067831,0.6022969013,0.8203316331,0.89472635,0.5570063736,0.2808268575,0.0438962268,0.2055652113,0.0028380179,305.188137137,207.768059222,5351.59891515,0.2,51.5884011985,131.7000447,4516.07304014,652.03742912,190.86564,0.232,0.349897,5,0,0,3,1,1,0,0,36433.2466391,0.9376480139
0.9855648888,0.8923122897,0.9536724729,0.7624887273,0.6581273823,0.3376896102,0.9628576217,0.7910607374,0.3508481029,0.7875326271,0.869937293,0.6797251386,0.3830331342,0.1107165828,0.27655319,0.109838481,308.778127856,230.058444601,5378.13194357,0.2,51.1319169953,159.266842501,4515.49575495,652.03742912,228.29184,0.232,0.349897,5,0,0,3,1,1,0,0,37810.4284905,0.941561738
0.8350061217,0.8827175002,0.9081935138,0.3646400389,0.3440948122,0.0014298713,0.8914841428,0.7807794298,0.5776142478,0.3350435448,0.6867453001,0.0056719743,0.0021505716,0.1747825615,0.0353032,0.0184272552,328.228637752,331.910557159,5186.26848911,0.28,22.7690853355,7.6219163328,4503.56005832,652.03742912,22.47168,0.0,0.135172,7,0,0,3,1,3,0,0,38735.3086478,0.8305106187
0.7546631038,0.9247205703,0.7212328779,0.6501038356,0.6684380772,0.354155663,0.8534213805,0.8378323735,0.3960830697,0.5025441003,0.7717165572,0.5827643343,0.9433434185,0.0022498068,0.3299063576,0.0862938954,308.427398624,238.473225378,5396.682864,0.28,50.9528569356,178.834699932,4514.57787802,652.03742912,254.54604,0.232,0.349897,7,0,0,3,1,3,0,0,38704.6068764,0.9420110744
0.9393492584,0.5743454802,0.7476505768,0.1579291797,0.2721311301,0.0185168455,0.7589581031,0.9963272941,0.2492537747,0.882880149,0.6498779181,0.3590787598,0.7899880128,0.1678564441,0.0024842662,0.127258205,320.69300164,284.471805798,5259.2625066,0.24,44.7454331101,28.860557376,4533.37908699,652.03742912,48.64608,0.232,0.131898,6,0,0,1,3,1,1,0,38391.074369,0.9497195575
0.8447239747,0.5610584148,0.9917554552,0.9983671308,0.4905304316,0.0038795934,0.6214220127,0.903404055,0.5794881554,0.977871773,0.6014337021,0.0084774296,0.7720621844,0.0676080114,0.9718720729,0.3596039398,516.417028755,427.664877299,5489.82437784,0.12,24.9106982467,308.904673862,4503.85157661,652.03742912,441.94304,0.232,0.189897,3,0,0,1,1,1,0,0,36342.5104726,0.9028172552
0.752141729,0.6795366666,0.9430700324,0.429219858,0.8806281436,0.0017637318,0.8768531831,0.9552833423,0.6094018672,0.8549652791,0.9571427041,0.0622052238,0.8579432999,0.9420144586,0.7855644214,0.0199749471,367.451191138,391.317893489,5429.11536188,0.2,32.3354015231,227.705895094,4516.83663614,652.03742912,320.57256,0.232,0.144897,5,0,0,1,1,3,0,0,38652.3914832,0.9375717402
0.689097934,0.7400097746,0.9516163071,0.9841807654,0.9985342781,0.031860344,0.853463442,0.8366972582,0.6292151664,0.676928656,0.8289013913,0.0109636535,0.6717281128,0.9498323653,0.1841221658,0.0690831543,377.622863366,379.954373698,5319.15286379,0.2,25.6230206525,120.57498721,4520.71742681,652.03742912,161.9541,0.232,0.349897,5,0,0,1,1,3,0,0,36146.9103034,0.9197482268
0.9634334917,0.6288815029,0.9765852603,0.8787586897,0.6309608897,0.0423295194,0.9971946751,0.9397853915,0.5971806184,0.4329898868,0.3796467464,0.1168909249,0.9215296189,0.2678910001,0.820359984,0.19901097,338.583634061,393.676197192,5444.07644274,0.12,39.2524383958,233.877486326,4518.7890889,652.03742912,329.79744,0.232,0.349897,3,0,0,1,1,1,0,0,37824.2852185,0.9489234384
0.9403579388,0.4945378725,0.8306024653,0.3843902628,0.8215469016,0.0020523969,0.8285226758,0.9642714654,0.7818016914,0.5884312247,0.9751437895,0.0098212695,0.0044171955,0.1942558371,0.0082577844,0.0061141315,326.908146081,334.592119119,5196.40434489,0.2,23.1089094474,17.9822290368,4503.07577729,652.03742912,35.23968,0.0,0.135172,5,0,0,1,3,1,0,0,38643.4847979,0.8312697111
0.817776135,0.9685802104,0.9281240685,0.9975867916,0.6760382122,0.0026952826,0.998834996,0.8625331857,0.6740318242,0.6961115542,0.309363734,0.1188474371,0.6588320424,0.2245033418,0.6979009206,0.1633832661,365.365412856,404.231977078,5436.47453945,0.2,39.0996515411,227.705895094,4517.4315637,652.03742912,320.57256,0.232,0.189897,5,0,0,1,1,3,0,0,36343.7085337,0.9311397406
0.8553006949,0.5073233836,0.9281329317,0.940307879,0.8371381065,0.0711896211,0.9515719058,0.9264693428,0.5489244449,0.8620886983,0.8843058014,0.0676976738,0.6025281826,0.9884125642,0.8517324502,0.0857318662,367.941612826,394.678497098,5432.11981563,0.12,35.7474779699,227.705895094,4516.50901344,652.03742912,320.57256,0.232,0.349897,3,0,0,1,1,1,0,0,36733.6529378,0.9463287137
0.9941195475,0.7394680939,0.8626169353,0.9987386634,0.9087855607,0.0556014232,0.7345611906,0.9484837774,0.0445609005,0.6023244057,0.4039977644,0.0214269593,0.4617373768,0.226960372,0.1883038688,0.1412566921,327.684002419,360.085208818,5253.70533586,0.2,26.4807808773,48.8425294056,4526.14459646,652.03742912,75.43494,0.232,0.349897,5,0,0,1,3,1,0,0,36489.5017803,0.9324045054
0.7916218497,0.9174486895,0.9641782829,0.9994042507,0.1973237369,0.0081521679,0.6636897327,0.6842144664,0.7993573373,0.9244810639,0.6442785446,0.0326831334,0.5529796384,0.6182582661,0.0107003941,0.9393854291,512.678151135,438.450741855,5524.81607412,0.36,29.6578782138,338.18947932,4504.57128747,652.03742912,485.716,0.232,0.189897,9,0,0,3,3,3,0,0,36471.2180349,0.9147078284
0.9740820886,0.972810293,0.9979606016,0.9828472686,0.3857040196,0.6179693478,0.9280142994,0.9964480098,0.1802552651,0.8882692845,0.5759387857,0.7831245883,0.7377257287,0.2910762486,0.1895845006,0.1250596416,302.731939921,214.552110867,5371.45445732,0.12,51.7106858296,152.711643731,4514.87469864,652.03742912,217.03472,0.232,0.349897,3,0,0,1,1,1,0,0,36391.192932,0.9383170043
0.9936316637,0.8350036814,0.9276823742,0.974284042,0.1801208159,0.0364636941,0.9150065528,0.7228181479,0.4107845338,0.3408610662,0.4427405077,0.0025634853,0.6601552105,0.0944491104,0.804785538,0.0563992457,438.454082882,407.467281118,5418.28757346,0.2,25.4805848209,227.705895094,4512.86366442,652.03742912,320.57256,0.232,0.349897,5,0,0,3,1,1,0,0,36298.8669782,0.924992055
0.9088787011,0.9012220025,0.9952389254,0.9610836478,0.7264316019,0.4779902329,0.9677681011,0.9137987465,0.3480798207,0.8107762015,0.9060636711,0.6333960112,0.6830200829,0.0029895201,0.0051762792,0.3844675995,303.12944212,273.844428772,5492.83755559,0.12,51.6805959198,284.11798102,4504.88154953,652.03742912,410.11614,0.232,0.349897,3,0,0,1,1,1,0,0,36426.9647424,0.9383794517
0.983803965,0.6442318851,0.8850226878,0.967425463,0.6640133593,0.0503432532,0.706681584,0.8978978322,0.4895773444,0.5420511533,0.4026531369,0.0111293929,0.9235722245,0.0175315243,0.1810278173,0.0523117789,328.259813743,353.948739373,5222.36685544,0.2,26.2908637313,15.4759079832,4528.3626546,652.03742912,33.84318,0.232,0.349897,5,0,0,1,3,1,0,0,36434.1558637,0.9316141978
0.9010596048,0.7465076029,0.9175799865,0.9986112778,0.5811060086,0.0725902425,0.7748592108,0.9843639655,0.0019498393,0.4614466586,0.8383718593,0.1260078896,0.5945707593,0.2454417956,0.7692078855,0.9434983529,398.74384349,424.710146221,5539.80210457,0.2,41.1949508749,338.18947932,4508.18024526,652.03742912,485.716,0.232,0.349897,5,0,0,1,3,1,0,0,36435.4654781,0.9455944706
0.8804398326,0.535756829,0.9482813228,0.0128531344,0.9594171553,0.0007182562,0.9283080823,0.9597785092,0.2224839907,0.4993236771,0.7539274018,0.3482335472,0.9417636044,0.219244003,0.1081794278,0.0192044077,320.577659208,293.127986713,5286.96818291,0.36,44.440077364,58.7112083544,4531.41946807,652.03742912,85.43388,0.232,0.144897,9,0,0,1,1,7,0,0,39133.0362514,0.9480180811
0.895155383,0.7697656921,0.8135507739,0.9456435802,0.8519183575,0.9395982707,0.9416157255,0.9838781348,0.4656204341,0.9580807514,0.7027916521,0.3486908795,0.290759358,0.3019580402,0.1184977383,0.1102997346,309.312522061,202.402837658,5332.36685571,0.12,49.6595319327,112.511898492,4518.03799616,652.03742912,156.95862,0.232,0.349897,3,0,0,1,1,1,0,0,36487.4369067,0.9381775122
0.9571248684,0.7137256475,0.9482813228,0.0534855355,0.9594171553,0.0007182562,0.9279874932,0.9597785092,0.2224839907,0.5088590161,0.7539274018,0.3076261157,0.8516608524,0.002843131,0.9651887223,0.0057227077,328.470814523,363.566373547,5443.24857665,0.12,44.0880493603,227.705895094,4519.29720307,652.03742912,320.57256,0.232,0.144897,3,0,0,1,1,1,0,0,39426.9795227,0.9481464313
0.8124817612,0.9457983178,0.8971061891,0.9969702449,0.7995417816,0.5854183817,0.8387701917,0.9537155977,0.0231773613,0.5791446815,0.6916685621,0.8941316646,0.8613490763,0.1401395288,0.4938484045,0.0194536006,307.093325855,247.387517223,5421.69044183,0.2,51.7571276903,206.743377372,4510.95250764,652.03742912,292.25154,0.232,0.349897,5,0,0,1,1,3,0,0,36405.4005971,0.9379855847
0.5501785917,0.9257784144,0.9999860028,0.9992900797,0.104512423,0.8608276086,0.9280142994,0.8795180354,0.0976172027,0.8465643737,0.3784360178,0.6725290354,0.7574568051,0.1979398452,0.1415213714,0.0599612597,305.536878338,183.882727818,5318.2331343,0.12,51.6638777972,95.3506943088,4519.06113307,652.03742912,138.46098,0.232,0.349897,3,0,0,1,1,1,0,0,36280.6593486,0.9368250386
0.953395797,0.9782446594,0.8096146117,0.9883610594,0.4164278068,0.9503305445,0.9727404375,0.8198111498,0.3752667773,0.9593319113,0.4403389213,0.3365525362,0.7414183038,0.0029135537,0.0187991983,0.0768809878,310.583861538,144.375175914,5240.82814675,0.2,49.468804732,14.8677556944,4524.2541572,652.03742912,33.66496,0.232,0.349897,5,0,0,3,1,1,0,0,36409.562503,0.9380752079
0.9494804869,0.9419312049,0.9850727315,0.772711333,0.9381462668,4.27139271078e-05,0.7494951621,0.957117671,0.0253287205,0.9395708781,0.6922774409,1.18347230412e-05,0.0203908296,0.0066105659,0.0965260653,0.0497280881,343.322289224,333.218820179,5182.10502455,0.2,23.9054976988,1.2114728472,4504.75062489,652.03742912,14.57148,0.0,0.135172,5,0,0,1,3,1,0,0,38240.2104664,0.8288757793
0.8943689562,0.8609784025,0.8827739602,0.8500989667,0.8357704462,0.6744563029,0.9727736101,0.9114252829,0.5547109847,0.6648336909,0.4437382194,0.3676105161,0.689450215,0.1321294758,0.2159053051,0.1431999555,308.54723692,225.668753158,5372.96278585,0.12,49.5444981603,156.897698765,4514.3631598,652.03742912,228.36898,0.232,0.349897,3,0,0,1,1,1,0,0,36997.3435236,0.9382950032
0.9181228921,0.9640830197,0.7835809086,0.8512327902,0.0777519879,0.6801899214,0.9841721438,0.9982463688,0.389962813,0.7207115628,0.8698653882,0.0932689671,0.9298933762,0.010742783,0.0641404859,0.0324390904,313.931911204,219.812466041,5216.11782313,0.12,37.4136822948,1.2114728472,4525.33523887,652.03742912,14.57148,0.232,0.349897,3,0,0,1,1,1,0,0,37011.0294843,0.9377713504
0.9267362908,0.9695963242,0.9643131633,0.9231525981,0.8304901271,0.0182707231,0.9996848843,0.9962736957,0.3625426067,0.8728444623,0.8856719242,0.0676976738,0.7104835314,0.1600947147,0.7276201404,0.0882138522,388.793346611,404.00695144,5430.525632,0.12,34.4415257553,227.705895094,4516.22078204,652.03742912,320.57256,0.232,0.189897,3,0,0,1,1,1,0,0,36981.5285566,0.9278240001
0.9031446365,0.8930912617,0.8044896386,0.6231059353,0.3666668995,0.354155663,0.9922908385,0.8807150901,0.6014119647,0.4554637861,0.8812013286,0.6479489757,0.5166597809,0.000511909,0.0241502438,0.0786597531,306.5396769,135.803404354,5248.48205749,0.44,50.9377476131,19.4813647644,4525.585516,652.03742912,40.11546,0.232,0.349897,11,0,0,9,1,1,0,0,39739.6923857,0.9425057975
0.8961745124,0.9061965582,0.9650664646,0.9980902353,0.8264708085,0.000238833,0.8261958304,0.8817721337,0.7192029395,0.8255881704,0.9270292199,0.0690166447,0.4490596053,0.8419105738,0.218003245,0.5050163781,453.995948533,428.679103897,5515.13235133,0.2,34.8882066548,319.142486384,4508.86422917,652.03742912,457.37902,0.232,0.189897,5,0,0,1,3,1,0,0,36339.2740068,0.9259818742
0.8869387925,0.9396274945,0.9730424158,0.9611106986,0.9272191825,0.0491644928,0.9952238064,0.9749209805,0.1189526899,0.4368752502,0.5581990547,0.0403542685,0.4530945649,0.8439216897,0.2315138482,0.0828490682,339.412695972,382.634155715,5352.28247106,0.12,31.5590305372,146.127516982,4522.43849442,652.03742912,199.78728,0.232,0.349897,3,0,0,1,1,1,0,0,36652.1414213,0.941700857
0.8812793729,0.9775465917,0.9897762969,0.9986112778,0.5888174886,0.0026686644,0.8859581431,0.909188689,0.0245938845,0.4899117099,0.1166848723,0.0272710706,0.5970207439,0.0738575615,0.7692078855,0.9434983529,525.571857935,439.558309856,5520.72446008,0.12,27.1870725899,338.18947932,4503.19047905,652.03742912,485.716,0.232,0.189897,3,0,0,1,1,1,0,0,36322.921265,0.9090582625
0.8951625142,0.7502619283,0.8135507739,0.9552882669,0.8235270133,0.8806819758,0.9617921556,0.9883815893,0.4673728515,0.9350181334,0.1996380777,0.3486908795,0.2923188638,0.0045072013,0.0193831723,0.0413836805,309.731416859,135.284565609,5228.42737026,0.12,49.6715354276,1.2114728472,4525.38693287,652.03742912,14.57148,0.232,0.349897,3,0,0,1,1,1,0,0,36444.0544,0.9380896079
0.959497359,0.9463045225,0.8757298641,0.8050306866,0.0749878572,0.4830356772,0.9935623314,0.9531181503,0.149806673,0.5631973902,0.6660599937,0.8849945415,0.4872917888,0.0002832574,0.1979230696,0.0157996925,303.219260009,199.081763732,5338.16571238,0.12,51.4454333275,117.187532431,4517.3753175,652.03742912,171.25878,0.232,0.349897,3,0,0,1,1,1,0,0,37253.7235221,0.9383340346
0.7361891584,0.7233595497,0.844692188,0.5695034936,0.9532458139,0.0306702356,0.9899603462,0.9883815893,0.3507311063,0.8651554602,0.5895286446,0.3776448209,0.2889473416,0.3075457493,0.1182284009,0.0046425121,319.824538755,300.960605844,5313.83034234,0.2,45.3512928393,85.9717811568,4530.26983923,652.03742912,119.02968,0.232,0.144897,5,0,0,1,1,3,0,0,38683.409378,0.9523382853
0.8124817612,0.5768370795,0.9694578657,0.9969702449,0.8316414769,0.6651331006,0.9036619342,0.984615073,0.0231773613,0.6666466381,0.8468458086,0.8941316646,0.904079516,0.1401395288,0.434485633,0.0031190723,306.680468198,243.97510266,5416.15357046,0.2,51.7260351402,200.789526185,4511.40058001,652.03742912,284.2077,0.232,0.349897,5,0,0,1,1,3,0,0,36435.9389261,0.9379623179
0.946958296,0.6763905073,0.8243407694,0.2408039271,0.9941060166,0.000457588,0.7905000196,0.4841666634,0.4309534094,0.8842761301,0.4353764506,0.0143126278,0.0021505716,0.1037011312,0.1810422621,0.0091939581,332.878799371,337.3510724,5197.70071913,0.28,23.1075752085,20.3134120728,4501.96230273,652.03742912,40.3788,0.0,0.135172,7,0,0,3,3,1,0,0,37792.9074955,0.8298069775
0.9028719383,0.5219038669,0.9482813228,0.019014951,0.8668439788,0.0007182562,0.9605364184,0.9992944336,0.1441100956,0.4993236771,0.7539274018,0.3482335472,0.7587789149,0.4655552321,0.298438963,0.0250722167,322.140512756,340.23070191,5398.88869096,0.12,44.4361834549,179.529158155,4522.76592023,652.03742912,252.31164,0.232,0.144897,3,0,0,1,1,1,0,0,39222.8560524,0.948057156
0.8453989983,0.9171585295,0.9968743812,0.9102856338,0.7150331105,0.0427858086,0.885579212,0.9940326951,0.0104261645,0.8853625629,0.8745377624,0.15416748,0.4260760843,0.872567177,0.1937278886,0.5348325751,382.996223503,413.10488698,5528.12346862,0.28,41.7814040571,322.017504186,4512.00713126,652.03742912,461.6563,0.232,0.349897,7,0,0,1,1,5,0,0,36957.1955036,0.9474433983
0.990316503,0.6006607677,0.9290879678,0.9773514534,0.6332236386,0.0440537989,0.9992752649,0.9585516583,0.4541203603,0.7059848068,0.9811965519,0.0456286893,0.5869113633,0.8771827168,0.0420664961,0.0648382422,331.153825687,377.834937732,5329.95972035,0.12,33.2193813855,119.448541582,4525.13436826,652.03742912,160.28628,0.232,0.349897,3,0,0,1,1,1,0,0,36342.0964988,0.9423013065
0.9850639351,0.6288815029,0.9765852603,0.9141255077,0.9653005372,0.0708957166,0.9986462458,0.9845767246,0.3143230729,0.5233007844,0.3853798019,0.0975571545,0.8988557054,0.5483422734,0.4060899885,0.8141027397,420.4611752,427.814027733,5536.91738677,0.12,38.2977719746,338.18947932,4508.27270636,652.03742912,485.716,0.232,0.349897,3,0,0,1,1,1,0,0,37126.1104045,0.9465787248
0.9902119649,0.9693580346,0.9018130987,0.998968184,0.4461471506,0.0499203511,0.9477781968,0.9151133426,0.7196691024,0.5894708366,0.493287309,0.0095107518,0.6572202727,0.1813285842,0.9730718985,0.3966832181,491.038426314,429.320840204,5505.19166909,0.12,26.3988495381,320.340269382,4506.29512105,652.03742912,459.0362,0.232,0.349897,3,0,0,1,1,1,0,0,36358.7126744,0.9311270602
0.9750450052,0.9378768527,0.9226238595,0.9786285476,0.6591885531,0.0003858068,0.8243883226,0.9383074471,0.6416863189,0.6307205178,0.8001065479,0.0190931026,0.9718438164,0.7545038572,0.4232524253,0.1932749248,446.788695496,402.457339228,5402.44535292,0.2,24.8576783228,214.0882621,4511.26198338,652.03742912,300.42306,0.232,0.189897,5,0,0,1,3,1,0,0,36263.8747891,0.9039880979
0.9998891394,0.8651273849,0.9478688266,0.9970993923,0.8400162926,0.0002476708,0.983927088,0.8046265373,0.5781603651,0.4295995843,0.0395085002,0.0716469523,0.9250878496,0.4596134809,0.7968130977,0.362994252,444.83489423,425.573166365,5506.28726241,0.2,35.1301794962,309.267708641,4509.65194516,652.03742912,442.48568,0.232,0.189897,5,0,0,3,1,1,0,0,36326.2833176,0.9261951284
0.8787605058,0.9012220025,0.9952389254,0.9885904357,0.1668700109,0.4779902329,0.5502135567,0.9201919121,0.381737928,0.8107762015,0.8503436464,0.4889869892,0.9333728519,0.0029895201,0.0203583794,0.3082932264,305.724025269,259.430324019,5467.76041974,0.12,51.6995161074,257.174504051,4506.72897046,652.03742912,372.44522,0.232,0.349897,3,0,0,1,1,1,0,0,36537.5103183,0.9377421761
